keydevid,year,announcedate,buyer_names,companyname,objectroletype,headline,deal_stage,is_spac,deal_value_musd,value_source,gvkey
1993782027.0,2026,2026-03-25,Bending Spoons S.p.A.,468 Capital,Seller,Bending Spoons S.p.A. entered into a definitive agreement to acquire Tractive GmbH from Guidepost Growth Equity and 468 Capital.,definitive_agreement,False,,none,
2006492747.0,2026,2026-06-17,Montagu Private Equity LLP,"Bmc Helix, Inc.",Target,"Montagu Private Equity LLP agreed to acquire an unknown majority stake in Bmc Helix, Inc. from BMC Software, Inc. for estimated $875 million.",agreement,False,875.0,max-fallback,
414932470.0,2016,2016-12-31,Wuxi Lianchuang Artificial Intelligence Investment Enterprise (Limited Partnership); Wuxi Zhefang Hagong Intelligent Robot Investment Enterprise (Limited Partnership),Jiangsu Shuangliang Science and Technology Limited Company,Seller,"Wuxi Zhifang Hagong Robot Investment Enterprise (Limited Partnership) and Wuxi Lianchuang Artificial Intelligence Investment Enterprise (Limited Partnership) signed the share transfer agreement to acquire 29.9% stake in Jiangsu Youli Investment Holding Co., Ltd. (SZSE:000584) from Jiangsu Shuangliang Science and Technology Limited for CNY 3.2 billion.",other,False,,none,
1945988926.0,2025,2025-06-02,Datasection Inc.,Datasection Inc.,Buyer,Datasection Inc. (TSE:3905) signed a letter of intent to acquire 55.98% stake in Cudo Ventures Limited from Mathew Hawkins.,letter_of_intent,False,,none,318919
597999488.0,2019,2019-01-11,"AIM Smarter, LLC","AIM Smarter, LLC",Buyer,"AIM Smarter, LLC entered into a binding asset purchase agreement to acquire Membership Based Trade Group Of Promotional Products Distributors Business Of AI Mastermind for $5 million.",other,False,5.0,for-pattern,
6253261.0,2009,2009-01-20,"Sinocom Pharmaceutical, Inc.",,Transaction,"Rolling Rhine Holdings, Ltd. entered into an exchange agreement to acquire Tiger Acquisitions, Inc.",other,False,,none,
1764294453.0,2022,2022-01-14,"Guardforce AI Co., Limited","Guardforce AI Co., Limited",Buyer,"Guardforce AI Co., Limited (NasdaqCM:GFAI) entered into an agreement in principle to acquire Shenzhen Keweien Robot Service Co., Ltd./Guangzhou Kewei Robot Technology Co., Ltd.",definitive_agreement,False,10.0,max-fallback,039434
1945396711.0,2025,2025-05-28,,Fobi AI Inc.,Seller,An undisclosed buyer signed an agreement to acquire Fobi AI Germany GmbH from Fobi AI Inc. (TSXV:FOBI) for €1.54 million.,other,False,,none,035362
2182892.0,2004,2004-06-22,AI Claims Solutions plc,AI Claims Solutions plc,Buyer,Announced Merger/Acquisition Transaction - Target: Colegate Accident Assistance Limited; Buyer(s): AI Claims Solutions plc,other,False,10.39,max-fallback,239957
531856224.0,2017,2017-05-16,Army Welfare Trust,Askari Life Assurance Company Limited,Target,Army Welfare Trust offered to acquire 24.5% stake in East West Life Assurance Company Limited (KASE:EWLA) for PKR 46.3 million.,proposal,False,,none,315334
2182885.0,2004,2004-06-22,AI Claims Solutions plc,,Transaction,Announced Merger/Acquisition Transaction - Target: Colegate Vehicle Hire Limited; Buyer(s): AI Claims Solutions plc,other,False,10.39,max-fallback,
108006822.0,2010,2010-06-16,Intertek Group plc,Expertises Technologies & Services Analyses S.A.,Target,Intertek Group plc (LSE: ITRK) signed an agreement to acquire Expertises Technologies & Services Analyses S.A (ETSA) from L'Air Liquide SA (ENXTPA: AI) for £7.5 million.,other,False,,none,
2182895.0,2004,2004-06-22,AI Claims Solutions plc,AI Claims Solutions plc,Buyer,Announced Merger/Acquisition Transaction - Target: Motor Hire (Diss) Limited; Buyer(s): AI Claims Solutions plc,other,False,10.39,max-fallback,239957
1955104674.0,2025,2025-07-30,Systems Limited,British American Tobacco International Holdings (UK) Limited,Seller,Systems Limited (KASE:SYS) signed a share purchase agreement to acquire British American Tobacco SAA Services (Private) Limited from British American Tobacco International Holdings (UK) Limited.,other,False,,none,
1991421214.0,2026,2026-03-23,Grab Holdings Limited,"Foodpanda Taiwan Co., Ltd.",Target,"Grab Holdings Limited (NasdaqGS:GRAB) agreed to acquire Foodpanda Taiwan Co., Ltd. from Delivery Hero SE (XTRA:DHER) for $600 million.",agreement,False,600.0,for-pattern,
1844243040.0,2023,2023-06-19,Braight AI Technologies Inc.,Braight AI Technologies Inc.,Buyer,Braight AI Technologies Inc. entered into a share exchange agreement to acquire epeer sp. z o.o. for  $1.5 million.,definitive_agreement,False,1.5,for-pattern,
1873598778.0,2024,2024-03-04,Being AI Limited; beingAI Limited,Ascension Capital Limited,Target,beingAI Limited agreed to acquire Ascension Capital Limited (NZSE:ACE) in a reverse merger transaction.,agreement,False,,none,275323
1954152351.0,2025,2025-07-21,"Polaris AI Corp.; Sewon Co.,Ltd","Osang Co., Ltd.",Seller,"Sewon Co.,Ltd (KOSDAQ:A234100) and Polaris AI Corp. (KOSDAQ:A039980) agreed to acquire 36.8% stake in HANDYSOFT, Inc. (KOSDAQ:A220180) from Osang Healthcare Co.,Ltd (KOSDAQ:A036220), Osang Co., Ltd.,Lee Dong-hyun, Park Cho-ok and Lee Guk-rae for KRW 50 billion.",agreement,False,,none,
1862054573.0,2023,2023-11-15,Healwell AI Inc.,Pentavere Research Group Inc.,Target,"Healwell AI Inc. (TSX:AIDX) entered into an agreement to acquire an unknown stake in Pentavere Research Group Inc.  Christopher Pettengell, Aviva Pratzer, Mark Harris, Steven Aviv, Hilton Silberg, AAron Leibtag and others for CAD 5.9 million.",agreement,False,,none,
1998754682.0,2026,2026-05-01,Nebius Group N.V.,,Transaction,"Nebius Group N.V. (NasdaqGS:NBIS) entered into an agreement and plan of merger to acquire Eigen AI, Inc. from Uncorrelated Ventures and others for approximately $620 million.",agreement,False,620.0,for-pattern,
1965900009.0,2025,2025-10-13,Datavault AI Inc.,,Transaction,"Datavault AI Inc. (NasdaqCM:DVLT) signed a letter of intent to acquire remaining 94.5% stake in NYIAX, Inc.",definitive_agreement,False,150.0,for-pattern,
570892159.0,2018,2018-06-14,fuboTV Inc.,,Transaction,Recall Studios (‘Recall’) made an offer to acquire unrestricted and open-market shares of Pulse Evolution Corporation (OTC:PLFX).,proposal,False,,none,
403391825.0,2016,2016-09-30,Ting Hsin (Cayman Islands) Holding Corp.; Tingyi (Cayman Islands) Holding Corp.,,Transaction,"Tingyi Cayman Islands Holding Corp. (SEHK:322) and Ting Hsin (Cayman Islands) Holding Corp. entered in a contact to acquire 10% stake in Tingyi-Asahi Beverages Holding Co., Ltd. from AI Beverage Holding Co., Ltd. for $330 million.",other,False,330.0,for-pattern,
1958699779.0,2025,2025-08-29,"Sumitomo Rubber Industries, Ltd.",Exor Ventures,Seller,"Sumitomo Rubber Industries, Ltd. (TSE:5110) signed an acquisition agreement to acquire remaining majority stake in Viaduct, Inc. from a group of shareholders for approximately $100 million.",other,False,100.0,for-pattern,
1966879171.0,2025,2025-10-21,Veeam Software Group GmbH,Capital One Ventures,Seller,"Veeam Software Group GmbH signed a definitive agreement to acquire Securiti, Inc. from Schroders Capital Global Innovation Trust plc - INOV (LSE:INOV) managed by Schroder Investment Management Limited and others for $1.7 billion.",definitive_agreement,False,1700.0,for-pattern,
1986259168.0,2024,2024-02-13,BlueHalo LLC,"Arlington Management Employees, LLC",Seller,"BlueHalo LLC acquired Eqlipse Technologies, LLC from Arlington Management Employees, LLC.",other,False,,none,
1884357139.0,2024,2024-06-03,LexisNexis Legal & Professional Inc.,,Transaction,LexisNexis Legal & Professional Inc. agreed to acquire Henchman BV for $160 million,agreement,False,160.0,for-pattern,
1886570432.0,2024,2024-07-02,"Freedom Holdings, Inc.","Freedom Holdings, Inc.",Buyer,"Freedom Holdings, Inc. (OTCPK:FHLD) signed a letter of intent to acquire Franks AI AB for $0.4 million.",definitive_agreement,False,0.4,for-pattern,
1824095948.0,2023,2023-02-01,Datrix S.p.A.,ARAMIS srl,Target,Datrix S.p.A. entered into an agreement to acquire a 60% stake in Aramis Srl.,agreement,False,,none,
1993966239.0,2026,2026-03-02,Rezolve AI PLC,,Transaction,"Rezolve AI PLC (NasdaqGM:RZLV) proposed to acquire Commerce.com, Inc. (NasdaqGM:CMRC) for approximately $130 million.",proposal,False,130.0,for-pattern,
1929026235.0,2025,2025-01-29,Aibotics Inc.,Aibotics Inc.,Buyer,"Mycotopia Therapies, Inc. (OTCPK:TPIA) signed a letter of intent to acquire DigiTrax Entertainment, LLC.",definitive_agreement,False,40.0,max-fallback,038154
1956879787.0,2025,2025-08-08,"Tansun Technology Co., Ltd.",,Transaction,"Tansun Technology Co., Ltd. (SZSE:300872) agreed to acquire 12.22% stake in Shenzhen Moshu Zhiqing Artificial Intelligence Co., Ltd. from Shenzhen Tianyao Future Innovation Technology Partnership (Limited Partnership) for CNY 1.3 million.",agreement,False,,none,
1861866109.0,2023,2023-11-14,New World Solutions Inc.,DataMetrex Electric Vehicle Solutions Inc.,Target,Graph Blockchain Inc. (CNSX:GBLC) entered into an agreement to acquire Datametrex Electric Vehicle Solutions from Datametrex AI Limited (TSXV:DM) for approximately CAD 6.8 million.,agreement,False,,none,
1819509629.0,2022,2022-12-22,"Guardforce AI Co., Limited; Shenzhen GFAI Robot Technology Co., Limited",,Transaction,"Guardforce AI Co., Limited (NasdaqCM:GFAI) and Shenzhen GFAI Robot Technology Co., Limited entered into an agreement to acquire Certain robot-related business assets of Shenzhen Kewei Robot Technology Co., Limited for $2.1 million.",agreement,False,2.1,for-pattern,
1955998295.0,2025,2025-07-16,Wisr AI Systems Inc.,Wisr AI Systems Inc.,Buyer,"Wisr AI Systems Inc. (CNSX:WISR) signed a letter of intent to acquire RIsk Assure, LLC from 1550553 B.C. Ltd., Anthony Green and Earl Moya for CAD 1.6 million.",definitive_agreement,False,,none,
2005793332.0,2026,2026-05-14,,"AI,Inc.",Seller,"Kazuhiro Hasegawa signed a letter of intent to acquire 92.50% stake in Super One Inc. from AI,Inc. (TSE:4388) for approximately ¥100 million.",letter_of_intent,False,,none,327527
1975384082.0,2025,2025-12-22,,"Huachen AI Parking Management Technology Holding Co., Ltd",Seller,"An undisclosed buyer entered into a share purchase agreement to acquire Hua Chen Intelligent Technology Co., Limited from Huachen AI Parking Management Technology Holding Co., Ltd (NasdaqCM:HCAI) for $0.05 million.",other,False,0.05,for-pattern,050471
1985554636.0,2026,2026-02-18,Multiverse ApS,Multiverse ApS,Buyer,"Multiverse ApS entered into an agreement to acquire Magic Find, Inc. from M.O.B.A. Network AB (OM:MOBA) for SEK 95 million.",agreement,False,,none,
4867095.0,2007,2007-09-30,L'Air Liquide S.A.,Allied Healthcare International Inc.,Seller,L'Air Liquide SA (ENXTPA: AI) acquired the respiratory homecare business of Allied Healthcare International Inc. for £36.5 million.,other,False,,none,025972
1892395371.0,2024,2024-08-23,GoFintech Quantum Innovation Limited,GoFintech Quantum Innovation Limited,Buyer,"GoFintech Innovation Limited (SEHK:290) agreed to acquire an additional 26.15% stake in Wealthink AI-Innovation Capital Limited (SEHK:1140) from Liu Zhiwei, Trenda Capital Pte. Ltd. and others for approximately HKD 300 million.",agreement,False,,none,252342
1970820271.0,2025,2025-08-25,Marshall Technologies Corp.; Redwood AI Corp.,Marshall Technologies Corp.,Target,Redwood AI Inc. entered into a share purchase agreement to acquire Marshall Technologies Corp. in a reverse merger transaction.,other,False,,none,
1934887444.0,2025,2025-03-12,SuperX AI Technology Limited,SuperX AI Technology Limited,Buyer,Junee Limited (NasdaqCM:JUNE) entered into a share purchase agreement to acquire 51% stake in MindEnergy AI Technology Pte. Ltd. from Ma Chao for $11.1 million.,other,False,11.1,for-pattern,041570
1761043815.0,2021,2021-12-09,"Guardforce AI Co., Limited","Guardforce AI Co., Limited",Buyer,"Guardforce AI Co., Limited (NasdaqCM:GFAI) proposed to acquire SBC Global Holdings Inc. for $2 million.",definitive_agreement,False,2.0,for-pattern,039434
1930976523.0,2025,2025-02-12,Rocket Doctor AI Inc.,F7 Ventures,Seller,Treatment.com AI Inc. (CNSX:TRUE) entered into a definitive agreement to acquire 100% shares in Rocket Doctor Inc. for CAD 21.5 million.,definitive_agreement,False,,none,
1881504370.0,2024,2024-05-20,MultiMetaVerse Holdings Limited,MultiMetaVerse Holdings Limited,Buyer,"MultiMetaVerse Holdings Limited (NasdaqCM:MMV) entered into a non-binding term sheet to acquire Bowong Technology (Shenzhen) Co., Ltd.",proposal,False,20.0,for-pattern,038247
598542281.0,2019,2019-01-16,Apax Partners LLP,Khazanah Nasional Berhad,Seller,"Apax Partners LLP signed a definitive agreement to acquire a minority stake in Fractal Analytics Inc. from TA Associates Management, L.P. and Khazanah Nasional Berhad.",definitive_agreement,False,200.0,max-fallback,
1976209636.0,2026,2026-01-02,"Bain Capital Private Equity, LP",,Transaction,"Bain Capital Asia Fund V, L.P., a fund managed by Bain Capital Private Equity, LP. entered into a Share Purchase Agreement to acquire 43.61% stake in Echomarketing Co.,Ltd. (KOSDAQ:A230360) from Kim Cheol-woong and AI Marketing Group Co., Ltd. for approximately KRW 220 billion.",other,False,,none,
1843097382.0,2023,2023-06-13,MAI Cloud Solutions Inc,Pulse Business Solutions Inc,Target,MAI Cloud Solutions Inc agreed to acquire Pulse AI Compute Solutions Inc. for CAD 1.6 million.,agreement,False,,none,
1683147768.0,2021,2021-09-27,Connexa Sports Technologies Inc.,,Transaction,Slinger Bag Inc. (OTCPK:SLBG) entered into an agreement to acquire GAMEFACE.AI from a group of shareholders for $23.5 million.,agreement,False,23.5,for-pattern,
1679667261.0,2021,2021-08-30,Zebra Technologies Corporation,Zebra Technologies Corporation,Buyer,"Zebra Technologies Corporation (NasdaqGS:ZBRA) signed a letter of intent to acquire Antuit, Inc. from Goldman Sachs Asset Management, L.P. and others.",letter_of_intent,False,,none,024405
1879864773.0,2024,2024-05-01,Presight AI Holding PLC,Abu Dhabi National Oil Company (ADNOC) P.J.S.C.,Seller,Presight AI Holding PLC (ADX:PRESIGHT) agreed to acquire an 11% stake in AIQ from Abu Dhabi National Oil Company.,agreement,False,1400.0,max-fallback,
707900209.0,2021,2021-03-16,"Genesys Cloud Services, Inc.","Genesys Cloud Services, Inc.",Buyer,"Genesys Telecommunications Laboratories, Inc. entered into a definitive agreement to acquire Nanorep Technologies Ltd. from LogMeIn Kft.",definitive_agreement,False,,none,064914
1960893009.0,2025,2025-09-17,"EdgeMode, Inc.",,Transaction,"EdgeMode, Inc. (OTCPK:EDGM) entered into a binding agreement to acquire 75% stake in Portfolio of Hyperscale Data Center Development Assets in Spain from Blackberry Aif SL.",other,False,,none,
2007768561.0,2026,2026-06-25,Hangzhou Deep Blue Whale Artificial Intelligence Technology Partnership (Limited Partnership),"Qingdao Greensum Ecology Co., Ltd.",Target,"Hangzhou Deep Blue Whale Artificial Intelligence Technology Partnership (Limited Partnership) signed Share Transfer Agreement to acquire an additional 5.02% stake in Qingdao Greensum Ecology Co., Ltd. (SZSE:300948) from Qingdao Greensum Investment Group Co., Ltd. for approximately CNY 180 million.",other,False,,none,346497
2006215524.0,2026,2026-04-29,Pathkey.AI Ltd,,Transaction,Pathkey.AI Ltd (ASX:PKY) agreed to acquire Chipforge Pte Ltd for AUD 29.41 million,agreement,False,,none,
2495060.0,2003,2003-12-19,L'Air Liquide S.A.,Rubix Group International Limited,Seller,L'Air Liquide SA (ENXTPA: AI) entered into a sale and purchase agreement to acquire the Livingston Calibration Business of Brammer plc (LSE: BRAM) for approximately £22.5 million.,other,False,,none,100148
1977434393.0,2026,2026-01-08,"CrowdStrike Holdings, Inc.","Resolute Ventures, Inc.",Seller,"CrowdStrike Holdings, Inc. (NasdaqGS:CRWD) signed a definitive agreement to acquire SGNL.AI, Inc. from a group of shareholders in a transaction valued at approximately $740 million.",definitive_agreement,False,740.0,max-fallback,
1966993047.0,2025,2025-10-21,Ambita AS,Prosper AI Eiendom AS,Target,Ambita AS entered into agreement to acquire remaining 85% stake in Prosper AI Eiendom AS.,other,False,,none,
1935371545.0,2025,2025-03-17,Tokenwell Platforms Inc.,Tokenwell Platforms Inc.,Buyer,Trilogy AI Corp. (CNSX:TRAI) entered into definitive agreement to acquire WealthAgile Inc for CAD 3.45 million.,definitive_agreement,False,,none,
1961472857.0,2025,2025-09-19,"Miroku Jyoho Service Co., Ltd.",,Transaction,"Miroku Jyoho Service Co., Ltd. (TSE:9928) agreed to acquire 70% stake in Synergix Technologies from KOH YANG UEI, LIM AI SIANG and others for SGD 23.7 million.",agreement,False,,none,
1815663662.0,2022,2022-11-16,Eventer Technologies Ltd,,Transaction,Eventer Technologies Ltd signed a letter of intent to acquire Ai Conversation Systems Ltd (TASE:AICS) in a reverse merger transaction.,definitive_agreement,False,5.7,max-fallback,
1943465050.0,2025,2025-05-14,"Databricks, Inc.",,Transaction,"Databricks, Inc. agreed to acquire remaining stake in Neon Software, LLC for $1 billion.",agreement,False,1000.0,for-pattern,
